datetime,count
2011-04-22 16:00:00,73.45
2011-04-22 17:00:00,149.01
2011-04-22 18:00:00,116.38
2011-04-22 19:00:00,83.95
2011-04-22 20:00:00,67.68
2011-04-22 21:00:00,48.59
2011-04-22 22:00:00,47.16
2011-04-22 23:00:00,48.89
2011-04-23 00:00:00,38.03
2011-04-23 01:00:00,27.96
2011-04-23 02:00:00,25.98
2011-04-23 03:00:00,14.2
2011-04-23 04:00:00,4.67
2011-04-23 05:00:00,4.66
2011-04-23 06:00:00,14.0
2011-04-23 07:00:00,28.29
2011-04-23 08:00:00,60.9
2011-04-23 09:00:00,85.7
2011-04-23 10:00:00,132.5
2011-04-23 11:00:00,98.06
2011-04-23 12:00:00,204.49
2011-04-23 13:00:00,205.29
2011-04-23 14:00:00,319.31
2011-04-23 15:00:00,404.72
2011-04-23 16:00:00,389.25
2011-04-23 17:00:00,332.4733333333333
2011-04-23 18:00:00,286.86
2011-04-23 19:00:00,246.37
2011-04-23 20:00:00,179.48
2011-04-23 21:00:00,163.53
2011-04-23 22:00:00,136.3
2011-04-23 23:00:00,109.27
2011-04-24 00:00:00,104.74
2011-04-24 01:00:00,76.33
2011-04-24 02:00:00,57.9
2011-04-24 03:00:00,32.32
2011-04-24 04:00:00,11.69
2011-04-24 05:00:00,13.7
2011-04-24 06:00:00,12.7
2011-04-24 07:00:00,35.62
2011-04-24 08:00:00,73.31
2011-04-24 09:00:00,135.47
2011-04-24 10:00:00,248.67
2011-04-24 11:00:00,372.27
2011-04-24 12:00:00,381.4
2011-04-24 13:00:00,363.74
2011-04-24 14:00:00,400.49
2011-04-24 15:00:00,383.02
2011-04-24 16:00:00,382.09
2011-04-24 17:00:00,356.2846666666667
2011-04-24 18:00:00,331.66
2011-04-24 19:00:00,237.11
2011-04-24 20:00:00,177.93
2011-04-24 21:00:00,87.78
2011-04-24 22:00:00,52.58
2011-04-24 23:00:00,49.99
2011-04-25 00:00:00,19.61
2011-04-25 01:00:00,11.04
2011-04-25 02:00:00,10.86
2011-04-25 03:00:00,4.22
2011-04-25 04:00:00,4.78
2011-04-25 05:00:00,12.57
2011-04-25 06:00:00,93.32
2011-04-25 07:00:00,197.18
2011-04-25 08:00:00,361.79
2011-04-25 09:00:00,190.25
2011-04-25 10:00:00,110.57
2011-04-25 11:00:00,127.57
2011-04-25 12:00:00,163.53
2011-04-25 13:00:00,164.93
2011-04-25 14:00:00,159.14
2011-04-25 15:00:00,161.23
2011-04-25 16:00:00,270.42
2011-04-25 17:00:00,510.27
2011-04-25 18:00:00,486.49
2011-04-25 19:00:00,381.44
2011-04-25 20:00:00,281.01
2011-04-25 21:00:00,203.85
2011-04-25 22:00:00,127.42
2011-04-25 23:00:00,73.55
2011-04-26 00:00:00,30.4
2011-04-26 01:00:00,12.77
2011-04-26 02:00:00,5.7
2011-04-26 03:00:00,3.51
2011-04-26 04:00:00,5.07
2011-04-26 05:00:00,22.15
2011-04-26 06:00:00,118.81
2011-04-26 07:00:00,346.76
2011-04-26 08:00:00,447.03
2011-04-26 09:00:00,205.59
2011-04-26 10:00:00,129.03
2011-04-26 11:00:00,151.09
2011-04-26 12:00:00,199.13
2011-04-26 13:00:00,188.41
2011-04-26 14:00:00,159.23
2011-04-26 15:00:00,165.07
2011-04-26 16:00:00,292.43
2011-04-26 17:00:00,532.38
2011-04-26 18:00:00,505.94
2011-04-26 19:00:00,327.14
2011-04-26 20:00:00,273.26
2011-04-26 21:00:00,225.745
2011-04-26 22:00:00,130.82
2011-04-26 23:00:00,60.14
2011-04-27 00:00:00,32.57
2011-04-27 01:00:00,13.39
2011-04-27 02:00:00,8.19
2011-04-27 03:00:00,3.68
2011-04-27 04:00:00,5.71
2011-04-27 05:00:00,16.72
2011-04-27 06:00:00,110.35
2011-04-27 07:00:00,298.17
2011-04-27 08:00:00,429.31
2011-04-27 09:00:00,192.89
2011-04-27 10:00:00,102.88
2011-04-27 11:00:00,110.98
2011-04-27 12:00:00,153.59
2011-04-27 13:00:00,153.71
2011-04-27 14:00:00,163.15
2011-04-27 15:00:00,166.42
2011-04-27 16:00:00,285.76
2011-04-27 17:00:00,377.79
2011-04-27 18:00:00,354.94
2011-04-27 19:00:00,330.83
2011-04-27 20:00:00,227.04
2011-04-27 21:00:00,149.145
2011-04-27 22:00:00,127.27
2011-04-27 23:00:00,67.66
2011-04-28 00:00:00,42.8
2011-04-28 01:00:00,15.61
2011-04-28 02:00:00,7.15
2011-04-28 03:00:00,4.993333333333334
2011-04-28 04:00:00,5.18
2011-04-28 05:00:00,20.96
2011-04-28 06:00:00,109.53
2011-04-28 07:00:00,314.34
2011-04-28 08:00:00,442.42
2011-04-28 09:00:00,194.81
2011-04-28 10:00:00,111.4
2011-04-28 11:00:00,114.65
2011-04-28 12:00:00,164.1
2011-04-28 13:00:00,140.47
2011-04-28 14:00:00,134.67
2011-04-28 15:00:00,169.33
2011-04-28 16:00:00,243.69
2011-04-28 17:00:00,412.65
2011-04-28 18:00:00,404.12
2011-04-28 19:00:00,386.43
2011-04-28 20:00:00,269.5
2011-04-28 21:00:00,222.09
2011-04-28 22:00:00,141.13
2011-04-28 23:00:00,107.19
2011-04-29 00:00:00,58.32
2011-04-29 01:00:00,24.53
2011-04-29 02:00:00,19.82
2011-04-29 03:00:00,6.02
2011-04-29 04:00:00,5.16
2011-04-29 05:00:00,25.14
2011-04-29 06:00:00,104.78
2011-04-29 07:00:00,264.89
2011-04-29 08:00:00,471.83
2011-04-29 09:00:00,220.48
2011-04-29 10:00:00,155.26
2011-04-29 11:00:00,183.27
2011-04-29 12:00:00,245.71
2011-04-29 13:00:00,240.78
2011-04-29 14:00:00,240.63
2011-04-29 15:00:00,233.85
2011-04-29 16:00:00,274.94
2011-04-29 17:00:00,441.55
2011-04-29 18:00:00,391.15
2011-04-29 19:00:00,249.08
2011-04-29 20:00:00,188.2
2011-04-29 21:00:00,138.77
2011-04-29 22:00:00,101.39
2011-04-29 23:00:00,78.37
2011-04-30 00:00:00,65.43
2011-04-30 01:00:00,57.28
2011-04-30 02:00:00,50.64
2011-04-30 03:00:00,24.66
2011-04-30 04:00:00,8.22
2011-04-30 05:00:00,7.88
2011-04-30 06:00:00,19.98
2011-04-30 07:00:00,52.95666666666667
2011-04-30 08:00:00,70.88
2011-04-30 09:00:00,140.87
2011-04-30 10:00:00,262.06
2011-04-30 11:00:00,357.11
2011-04-30 12:00:00,383.06
2011-04-30 13:00:00,385.26
2011-04-30 14:00:00,399.53
2011-04-30 15:00:00,402.09
2011-04-30 16:00:00,397.7
2011-04-30 17:00:00,341.99
2011-04-30 18:00:00,304.38
2011-04-30 19:00:00,250.71
2011-04-30 20:00:00,117.42
2011-04-30 21:00:00,105.24
2011-04-30 22:00:00,105.21
2011-04-30 23:00:00,93.43
2011-05-20 00:00:00,37.06
2011-05-20 01:00:00,15.64
2011-05-20 02:00:00,10.77
2011-05-20 03:00:00,5.74
2011-05-20 04:00:00,5.48
2011-05-20 05:00:00,20.85
2011-05-20 06:00:00,89.47
2011-05-20 07:00:00,263.26
2011-05-20 08:00:00,447.26
2011-05-20 09:00:00,217.96
2011-05-20 10:00:00,163.42
2011-05-20 11:00:00,181.37
2011-05-20 12:00:00,252.13
2011-05-20 13:00:00,234.71
2011-05-20 14:00:00,246.76
2011-05-20 15:00:00,276.61
2011-05-20 16:00:00,324.845
2011-05-20 17:00:00,497.82
2011-05-20 18:00:00,482.73
2011-05-20 19:00:00,332.33
2011-05-20 20:00:00,243.43
2011-05-20 21:00:00,205.82
2011-05-20 22:00:00,150.93
2011-05-20 23:00:00,124.46
2011-05-21 00:00:00,104.59
2011-05-21 01:00:00,73.99
2011-05-21 02:00:00,59.86
2011-05-21 03:00:00,25.6
2011-05-21 04:00:00,8.67
2011-05-21 05:00:00,9.47
2011-05-21 06:00:00,22.52
2011-05-21 07:00:00,51.31866666666668
2011-05-21 08:00:00,111.86
2011-05-21 09:00:00,218.89
2011-05-21 10:00:00,280.61
2011-05-21 11:00:00,385.27
2011-05-21 12:00:00,380.93
2011-05-21 13:00:00,411.56
2011-05-21 14:00:00,405.26
2011-05-21 15:00:00,405.95
2011-05-21 16:00:00,404.36
2011-05-21 17:00:00,363.18666666666667
2011-05-21 18:00:00,357.17
2011-05-21 19:00:00,325.8
2011-05-21 20:00:00,225.91
2011-05-21 21:00:00,209.51333333333332
2011-05-21 22:00:00,151.38
2011-05-21 23:00:00,134.12
2011-05-22 00:00:00,106.9
2011-05-22 01:00:00,70.0
2011-05-22 02:00:00,58.91
2011-05-22 03:00:00,32.8
2011-05-22 04:00:00,11.86
2011-05-22 05:00:00,13.83
2011-05-22 06:00:00,12.84
2011-05-22 07:00:00,40.94
2011-05-22 08:00:00,92.2
2011-05-22 09:00:00,176.15
2011-05-22 10:00:00,282.48
2011-05-22 11:00:00,386.15
2011-05-22 12:00:00,380.18
2011-05-22 13:00:00,386.27
2011-05-22 14:00:00,304.56
2011-05-22 15:00:00,363.46
2011-05-22 16:00:00,374.06
2011-05-22 17:00:00,362.17799999999994
2011-05-22 18:00:00,338.53
2011-05-22 19:00:00,329.16
2011-05-22 20:00:00,231.5
2011-05-22 21:00:00,177.07
2011-05-22 22:00:00,119.43
2011-05-22 23:00:00,63.005
2011-05-23 00:00:00,27.33
2011-05-23 01:00:00,15.38
2011-05-23 02:00:00,6.81
2011-05-23 03:00:00,4.14
2011-05-23 04:00:00,4.47
2011-05-23 05:00:00,16.71
2011-05-23 06:00:00,85.35
2011-05-23 07:00:00,256.0
2011-05-23 08:00:00,367.98
2011-05-23 09:00:00,188.21
2011-05-23 10:00:00,112.45
2011-05-23 11:00:00,139.65
2011-05-23 12:00:00,171.96
2011-05-23 13:00:00,169.57
2011-05-23 14:00:00,151.42
2011-05-23 15:00:00,157.18
2011-05-23 16:00:00,268.87
2011-05-23 17:00:00,449.0
2011-05-23 18:00:00,476.91
2011-05-23 19:00:00,357.8
2011-05-23 20:00:00,211.82
2011-05-23 21:00:00,144.28
2011-05-23 22:00:00,123.44
2011-05-23 23:00:00,64.23
2011-05-24 00:00:00,19.39
2011-05-24 01:00:00,11.26
2011-05-24 02:00:00,7.87
2011-05-24 03:00:00,4.1
2011-05-24 04:00:00,5.24
2011-05-24 05:00:00,18.43
2011-05-24 06:00:00,103.57
2011-05-24 07:00:00,127.85
2011-05-24 08:00:00,322.13
2011-05-24 09:00:00,204.76
2011-05-24 10:00:00,120.31
2011-05-24 11:00:00,147.06
2011-05-24 12:00:00,180.05
2011-05-24 13:00:00,190.57
2011-05-24 14:00:00,162.49
2011-05-24 15:00:00,164.16
2011-05-24 16:00:00,282.45
2011-05-24 17:00:00,530.37
2011-05-24 18:00:00,500.5
2011-05-24 19:00:00,334.63
2011-05-24 20:00:00,280.58
2011-05-24 21:00:00,229.185
2011-05-24 22:00:00,73.3
2011-05-24 23:00:00,72.29
2011-05-25 00:00:00,26.47
2011-05-25 01:00:00,10.47
2011-05-25 02:00:00,7.31
2011-05-25 03:00:00,4.67
2011-05-25 04:00:00,4.82
2011-05-25 05:00:00,24.1
2011-05-25 06:00:00,110.35
2011-05-25 07:00:00,340.98
2011-05-25 08:00:00,435.23
2011-05-25 09:00:00,209.92
2011-05-25 10:00:00,123.96
2011-05-25 11:00:00,145.84
2011-05-25 12:00:00,200.26
2011-05-25 13:00:00,185.4
2011-05-25 14:00:00,157.74
2011-05-25 15:00:00,152.5
2011-05-25 16:00:00,286.63
2011-05-25 17:00:00,489.38
2011-05-25 18:00:00,495.58
2011-05-25 19:00:00,387.21
2011-05-25 20:00:00,301.59
2011-05-25 21:00:00,215.7825
2011-05-25 22:00:00,157.25
2011-05-25 23:00:00,97.26666666666667
2011-05-26 00:00:00,58.86
2011-05-26 01:00:00,19.51
2011-05-26 02:00:00,9.05
2011-05-26 03:00:00,4.735
2011-05-26 04:00:00,5.1
2011-05-26 05:00:00,21.21
2011-05-26 06:00:00,93.34
2011-05-26 07:00:00,291.91
2011-05-26 08:00:00,437.29
2011-05-26 09:00:00,202.48
2011-05-26 10:00:00,116.22
2011-05-26 11:00:00,150.86
2011-05-26 12:00:00,197.05
2011-05-26 13:00:00,185.04
2011-05-26 14:00:00,156.31
2011-05-26 15:00:00,171.52
2011-05-26 16:00:00,275.6325
2011-05-26 17:00:00,498.48
2011-05-26 18:00:00,498.2225
2011-05-26 19:00:00,374.06
2011-05-26 20:00:00,287.1
2011-05-26 21:00:00,210.49
2011-05-26 22:00:00,166.83
2011-05-26 23:00:00,119.41966666666667
2011-05-27 00:00:00,58.99
2011-05-27 01:00:00,27.76
2011-05-27 02:00:00,15.26
2011-05-27 03:00:00,5.735
2011-05-27 04:00:00,5.49
2011-05-27 05:00:00,26.47
2011-05-27 06:00:00,105.22
2011-05-27 07:00:00,272.5
2011-05-27 08:00:00,449.26
2011-05-27 09:00:00,222.15
2011-05-27 10:00:00,158.37
2011-05-27 11:00:00,163.26
2011-05-27 12:00:00,225.27
2011-05-27 13:00:00,211.34
2011-05-27 14:00:00,215.15
2011-05-27 15:00:00,218.39
2011-05-27 16:00:00,312.93
2011-05-27 17:00:00,500.28
2011-05-27 18:00:00,430.08
2011-05-27 19:00:00,276.05
2011-05-27 20:00:00,223.36
2011-05-27 21:00:00,184.66
2011-05-27 22:00:00,152.72
2011-05-27 23:00:00,139.55
2011-05-28 00:00:00,105.34
2011-05-28 01:00:00,81.76
2011-05-28 02:00:00,56.76
2011-05-28 03:00:00,24.5
2011-05-28 04:00:00,8.35
2011-05-28 05:00:00,12.49
2011-05-28 06:00:00,24.29
2011-05-28 07:00:00,53.905
2011-05-28 08:00:00,114.84
2011-05-28 09:00:00,213.54
2011-05-28 10:00:00,286.03
2011-05-28 11:00:00,368.57
2011-05-28 12:00:00,367.65
2011-05-28 13:00:00,382.06
2011-05-28 14:00:00,353.92
2011-05-28 15:00:00,400.75
2011-05-28 16:00:00,399.4
2011-05-28 17:00:00,401.1636666666667
2011-05-28 18:00:00,318.8
2011-05-28 19:00:00,281.81
2011-05-28 20:00:00,254.91666666666663
2011-05-28 21:00:00,219.1
2011-05-28 22:00:00,183.54
2011-05-28 23:00:00,141.73
2011-05-29 00:00:00,112.06
2011-05-29 01:00:00,88.07
2011-05-29 02:00:00,65.84
2011-05-29 03:00:00,30.94
2011-05-29 04:00:00,11.47
2011-05-29 05:00:00,16.44
2011-05-29 06:00:00,11.83
2011-05-29 07:00:00,31.95
2011-05-29 08:00:00,63.51
2011-05-29 09:00:00,129.93
2011-05-29 10:00:00,212.29
2011-05-29 11:00:00,287.26
2011-05-29 12:00:00,310.43
2011-05-29 13:00:00,385.19
2011-05-29 14:00:00,369.83
2011-05-29 15:00:00,381.59
2011-05-29 16:00:00,364.19
2011-05-29 17:00:00,349.4713333333334
2011-05-29 18:00:00,246.94
2011-05-29 19:00:00,250.08
2011-05-29 20:00:00,200.72
2011-05-29 21:00:00,151.96
2011-05-29 22:00:00,117.9
2011-05-29 23:00:00,94.53
2011-05-30 00:00:00,93.22
2011-05-30 01:00:00,83.28
2011-05-30 02:00:00,51.19
2011-05-30 03:00:00,23.29
2011-05-30 04:00:00,10.53
2011-05-30 05:00:00,11.21
2011-05-30 06:00:00,34.16
2011-05-30 07:00:00,81.92
2011-05-30 08:00:00,87.8
2011-05-30 09:00:00,211.53
2011-05-30 10:00:00,281.07
2011-05-30 11:00:00,352.58
2011-05-30 12:00:00,360.52
2011-05-30 13:00:00,360.59
2011-05-30 14:00:00,360.89
2011-05-30 15:00:00,362.43
2011-05-30 16:00:00,395.55
2011-05-30 17:00:00,418.56699999999995
2011-05-30 18:00:00,407.235
2011-05-30 19:00:00,224.97
2011-05-30 20:00:00,345.3
2011-05-30 21:00:00,319.13666666666666
2011-05-30 22:00:00,235.31
2011-05-30 23:00:00,101.04
2011-05-31 00:00:00,28.23
2011-05-31 01:00:00,16.66
2011-05-31 02:00:00,7.76
2011-05-31 03:00:00,3.43
2011-05-31 04:00:00,5.24
2011-05-31 05:00:00,26.09
2011-05-31 06:00:00,115.82
2011-05-31 07:00:00,311.17
2011-05-31 08:00:00,459.26
2011-05-31 09:00:00,188.73
2011-05-31 10:00:00,118.13
2011-05-31 11:00:00,124.88
2011-05-31 12:00:00,153.69
2011-05-31 13:00:00,147.21
2011-05-31 14:00:00,142.2
2011-05-31 15:00:00,145.55
2011-05-31 16:00:00,263.87
2011-05-31 17:00:00,509.99
2011-05-31 18:00:00,497.33
2011-05-31 19:00:00,372.75
2011-05-31 20:00:00,294.78
2011-05-31 21:00:00,212.06
2011-05-31 22:00:00,147.86
2011-05-31 23:00:00,77.61
2011-06-20 00:00:00,29.76
2011-06-20 01:00:00,16.9
2011-06-20 02:00:00,7.66
2011-06-20 03:00:00,3.23
2011-06-20 04:00:00,4.37
2011-06-20 05:00:00,18.78
2011-06-20 06:00:00,89.4
2011-06-20 07:00:00,115.26
2011-06-20 08:00:00,307.91
2011-06-20 09:00:00,191.88
2011-06-20 10:00:00,103.19
2011-06-20 11:00:00,104.24
2011-06-20 12:00:00,164.76
2011-06-20 13:00:00,167.21
2011-06-20 14:00:00,165.13
2011-06-20 15:00:00,167.61
2011-06-20 16:00:00,266.51
2011-06-20 17:00:00,510.27
2011-06-20 18:00:00,491.75
2011-06-20 19:00:00,370.63
2011-06-20 20:00:00,268.83
2011-06-20 21:00:00,199.13
2011-06-20 22:00:00,119.6
2011-06-20 23:00:00,78.38
2011-06-21 00:00:00,28.76
2011-06-21 01:00:00,9.45
2011-06-21 02:00:00,5.5
2011-06-21 03:00:00,4.01
2011-06-21 04:00:00,6.36
2011-06-21 05:00:00,19.76
2011-06-21 06:00:00,107.35
2011-06-21 07:00:00,293.13
2011-06-21 08:00:00,401.29
2011-06-21 09:00:00,191.31
2011-06-21 10:00:00,102.25
2011-06-21 11:00:00,106.9
2011-06-21 12:00:00,163.81
2011-06-21 13:00:00,159.6
2011-06-21 14:00:00,159.41
2011-06-21 15:00:00,157.64
2011-06-21 16:00:00,287.53
2011-06-21 17:00:00,549.1
2011-06-21 18:00:00,499.82
2011-06-21 19:00:00,351.27
2011-06-21 20:00:00,239.57
2011-06-21 21:00:00,229.5525
2011-06-21 22:00:00,162.43
2011-06-21 23:00:00,81.81
2011-06-22 00:00:00,31.96
2011-06-22 01:00:00,16.84
2011-06-22 02:00:00,7.48
2011-06-22 03:00:00,5.947
2011-06-22 04:00:00,6.86
2011-06-22 05:00:00,28.34
2011-06-22 06:00:00,108.72
2011-06-22 07:00:00,312.18
2011-06-22 08:00:00,427.5
2011-06-22 09:00:00,195.94
2011-06-22 10:00:00,134.81
2011-06-22 11:00:00,126.83
2011-06-22 12:00:00,179.51
2011-06-22 13:00:00,166.23
2011-06-22 14:00:00,146.84
2011-06-22 15:00:00,158.65
2011-06-22 16:00:00,281.73
2011-06-22 17:00:00,513.79
2011-06-22 18:00:00,494.62083333333334
2011-06-22 19:00:00,358.98
2011-06-22 20:00:00,289.7
2011-06-22 21:00:00,229.01
2011-06-22 22:00:00,163.77
2011-06-22 23:00:00,90.11
2011-06-23 00:00:00,43.06
2011-06-23 01:00:00,20.78
2011-06-23 02:00:00,8.87
2011-06-23 03:00:00,6.205
2011-06-23 04:00:00,7.66
2011-06-23 05:00:00,25.66
2011-06-23 06:00:00,112.3
2011-06-23 07:00:00,315.63
2011-06-23 08:00:00,421.43
2011-06-23 09:00:00,201.43
2011-06-23 10:00:00,122.26
2011-06-23 11:00:00,139.71
2011-06-23 12:00:00,165.4
2011-06-23 13:00:00,182.37
2011-06-23 14:00:00,160.01
2011-06-23 15:00:00,161.17
2011-06-23 16:00:00,285.59
2011-06-23 17:00:00,501.33
2011-06-23 18:00:00,527.02
2011-06-23 19:00:00,374.46
2011-06-23 20:00:00,288.91
2011-06-23 21:00:00,211.4025
2011-06-23 22:00:00,145.07
2011-06-23 23:00:00,125.41666666666669
2011-06-24 00:00:00,51.55
2011-06-24 01:00:00,24.56
2011-06-24 02:00:00,11.02
2011-06-24 03:00:00,6.1065
2011-06-24 04:00:00,7.29
2011-06-24 05:00:00,24.07
2011-06-24 06:00:00,91.44
2011-06-24 07:00:00,269.95
2011-06-24 08:00:00,445.15
2011-06-24 09:00:00,228.8
2011-06-24 10:00:00,138.31
2011-06-24 11:00:00,163.3
2011-06-24 12:00:00,214.11
2011-06-24 13:00:00,210.07
2011-06-24 14:00:00,227.98
2011-06-24 15:00:00,225.71
2011-06-24 16:00:00,328.98885714285717
2011-06-24 17:00:00,548.46
2011-06-24 18:00:00,474.58
2011-06-24 19:00:00,383.41
2011-06-24 20:00:00,287.099
2011-06-24 21:00:00,222.13
2011-06-24 22:00:00,215.57
2011-06-24 23:00:00,149.27
2011-06-25 00:00:00,109.52
2011-06-25 01:00:00,76.81
2011-06-25 02:00:00,52.53
2011-06-25 03:00:00,28.88
2011-06-25 04:00:00,10.69
2011-06-25 05:00:00,10.98
2011-06-25 06:00:00,31.66
2011-06-25 07:00:00,63.55000000000001
2011-06-25 08:00:00,145.91
2011-06-25 09:00:00,208.0
2011-06-25 10:00:00,303.59
2011-06-25 11:00:00,387.04
2011-06-25 12:00:00,434.5
2011-06-25 13:00:00,441.61
2011-06-25 14:00:00,437.09
2011-06-25 15:00:00,433.0
2011-06-25 16:00:00,434.05
2011-06-25 17:00:00,411.05
2011-06-25 18:00:00,398.3
2011-06-25 19:00:00,339.63
2011-06-25 20:00:00,274.94
2011-06-25 21:00:00,237.02
2011-06-25 22:00:00,205.89
2011-06-25 23:00:00,142.03
2011-06-26 00:00:00,104.01
2011-06-26 01:00:00,93.19
2011-06-26 02:00:00,76.94
2011-06-26 03:00:00,41.64
2011-06-26 04:00:00,13.52
2011-06-26 05:00:00,19.48
2011-06-26 06:00:00,23.52
2011-06-26 07:00:00,48.68
2011-06-26 08:00:00,105.11
2011-06-26 09:00:00,199.9
2011-06-26 10:00:00,301.88
2011-06-26 11:00:00,390.85
2011-06-26 12:00:00,417.02
2011-06-26 13:00:00,414.85
2011-06-26 14:00:00,412.27
2011-06-26 15:00:00,409.69
2011-06-26 16:00:00,412.97
2011-06-26 17:00:00,368.695
2011-06-26 18:00:00,369.34
2011-06-26 19:00:00,334.43
2011-06-26 20:00:00,245.58
2011-06-26 21:00:00,205.36
2011-06-26 22:00:00,151.87
2011-06-26 23:00:00,84.64816666666665
2011-06-27 00:00:00,40.78
2011-06-27 01:00:00,11.49
2011-06-27 02:00:00,9.27
2011-06-27 03:00:00,4.06
2011-06-27 04:00:00,5.84
2011-06-27 05:00:00,20.08
2011-06-27 06:00:00,102.08
2011-06-27 07:00:00,308.14
2011-06-27 08:00:00,391.23
2011-06-27 09:00:00,193.92
2011-06-27 10:00:00,121.71
2011-06-27 11:00:00,152.84
2011-06-27 12:00:00,179.28
2011-06-27 13:00:00,169.32
2011-06-27 14:00:00,160.34
2011-06-27 15:00:00,169.64
2011-06-27 16:00:00,281.87
2011-06-27 17:00:00,544.71
2011-06-27 18:00:00,532.43
2011-06-27 19:00:00,394.45
2011-06-27 20:00:00,297.19
2011-06-27 21:00:00,193.65
2011-06-27 22:00:00,116.73
2011-06-27 23:00:00,86.86650000000002
2011-06-28 00:00:00,29.54
2011-06-28 01:00:00,15.66
2011-06-28 02:00:00,11.35
2011-06-28 03:00:00,6.165
2011-06-28 04:00:00,8.2125
2011-06-28 05:00:00,23.4
2011-06-28 06:00:00,103.69
2011-06-28 07:00:00,313.5
2011-06-28 08:00:00,429.39
2011-06-28 09:00:00,203.95
2011-06-28 10:00:00,124.62
2011-06-28 11:00:00,150.52
2011-06-28 12:00:00,166.95
2011-06-28 13:00:00,170.22
2011-06-28 14:00:00,148.63
2011-06-28 15:00:00,159.77
2011-06-28 16:00:00,252.76
2011-06-28 17:00:00,445.4016666666667
2011-06-28 18:00:00,392.38666666666666
2011-06-28 19:00:00,370.27
2011-06-28 20:00:00,287.63
2011-06-28 21:00:00,221.21
2011-06-28 22:00:00,150.82
2011-06-28 23:00:00,82.685
2011-06-29 00:00:00,31.18
2011-06-29 01:00:00,18.28
2011-06-29 02:00:00,7.075
2011-06-29 03:00:00,5.912999999999999
2011-06-29 04:00:00,6.99
2011-06-29 05:00:00,25.96
2011-06-29 06:00:00,108.94
2011-06-29 07:00:00,304.31
2011-06-29 08:00:00,446.55
2011-06-29 09:00:00,205.1
2011-06-29 10:00:00,124.64
2011-06-29 11:00:00,163.75
2011-06-29 12:00:00,202.75
2011-06-29 13:00:00,196.82
2011-06-29 14:00:00,159.67
2011-06-29 15:00:00,177.5
2011-06-29 16:00:00,305.12
2011-06-29 17:00:00,565.61
2011-06-29 18:00:00,562.5675
2011-06-29 19:00:00,393.29
2011-06-29 20:00:00,296.54
2011-06-29 21:00:00,213.47
2011-06-29 22:00:00,160.18
2011-06-29 23:00:00,92.91
2011-06-30 00:00:00,43.81
2011-06-30 01:00:00,21.42
2011-06-30 02:00:00,8.62
2011-06-30 03:00:00,6.64
2011-06-30 04:00:00,7.78
2011-06-30 05:00:00,28.16
2011-06-30 06:00:00,114.61
2011-06-30 07:00:00,327.38
2011-06-30 08:00:00,421.84
2011-06-30 09:00:00,205.61
2011-06-30 10:00:00,126.55
2011-06-30 11:00:00,159.16
2011-06-30 12:00:00,209.19
2011-06-30 13:00:00,186.53
2011-06-30 14:00:00,160.85
2011-06-30 15:00:00,176.98
2011-06-30 16:00:00,288.4
2011-06-30 17:00:00,583.71
2011-06-30 18:00:00,560.63
2011-06-30 19:00:00,380.06
2011-06-30 20:00:00,290.005
2011-06-30 21:00:00,210.85
2011-06-30 22:00:00,163.98
2011-06-30 23:00:00,124.12799999999999
2011-07-20 00:00:00,32.13
2011-07-20 01:00:00,15.13
2011-07-20 02:00:00,6.5275
2011-07-20 03:00:00,5.92
2011-07-20 04:00:00,6.76
2011-07-20 05:00:00,30.38
2011-07-20 06:00:00,116.37
2011-07-20 07:00:00,283.66
2011-07-20 08:00:00,422.37
2011-07-20 09:00:00,198.12
2011-07-20 10:00:00,131.63
2011-07-20 11:00:00,142.18
2011-07-20 12:00:00,189.84
2011-07-20 13:00:00,166.43
2011-07-20 14:00:00,156.05
2011-07-20 15:00:00,160.14
2011-07-20 16:00:00,269.97
2011-07-20 17:00:00,552.82
2011-07-20 18:00:00,549.355
2011-07-20 19:00:00,378.0
2011-07-20 20:00:00,290.08
2011-07-20 21:00:00,221.81
2011-07-20 22:00:00,161.87
2011-07-20 23:00:00,104.5975
2011-07-21 00:00:00,47.97
2011-07-21 01:00:00,16.77
2011-07-21 02:00:00,7.07
2011-07-21 03:00:00,6.56
2011-07-21 04:00:00,6.57
2011-07-21 05:00:00,21.37
2011-07-21 06:00:00,113.39
2011-07-21 07:00:00,295.12
2011-07-21 08:00:00,428.67
2011-07-21 09:00:00,198.0
2011-07-21 10:00:00,121.95
2011-07-21 11:00:00,127.18
2011-07-21 12:00:00,159.7
2011-07-21 13:00:00,156.44
2011-07-21 14:00:00,141.62
2011-07-21 15:00:00,148.88
2011-07-21 16:00:00,232.61
2011-07-21 17:00:00,483.21
2011-07-21 18:00:00,493.5
2011-07-21 19:00:00,390.57
2011-07-21 20:00:00,272.53
2011-07-21 21:00:00,219.23
2011-07-21 22:00:00,179.96
2011-07-21 23:00:00,122.47666666666667
2011-07-22 00:00:00,58.65
2011-07-22 01:00:00,29.5
2011-07-22 02:00:00,17.55
2011-07-22 03:00:00,7.715
2011-07-22 04:00:00,8.84
2011-07-22 05:00:00,24.73
2011-07-22 06:00:00,103.27
2011-07-22 07:00:00,296.0
2011-07-22 08:00:00,447.41
2011-07-22 09:00:00,213.39
2011-07-22 10:00:00,134.44
2011-07-22 11:00:00,150.39
2011-07-22 12:00:00,192.34
2011-07-22 13:00:00,187.79
2011-07-22 14:00:00,191.21
2011-07-22 15:00:00,196.55
